,reconstruction_error,true_class
4508,0.00017972063402692584,0
8417,0.00017664374177086964,0
2403,0.00017647692567968512,0
4938,0.00017638052116154883,0
3168,0.0002785313856314161,0
7927,0.0005148358769784503,0
8552,5.6180341102204486e-05,0
156,0.00011565461233374481,0
7606,4.289984466499761e-05,0
8051,2.636469442225076e-05,0
8912,4.35417064455337e-05,0
462,0.0001777906722196158,0
7311,2.6865016816497963e-05,0
6650,0.00017684242397278009,0
7701,0.0003799272589190544,0
4221,0.00017642881122120876,0
3545,0.0001775342383767988,0
1660,0.0002065035564235817,0
7513,0.00010645494914017957,0
3599,0.0001764140352000107,0
9313,0.00029974613877885737,0
2399,0.0001766783487443346,0
1600,0.00027912366765658756,0
6629,0.00017772998276648937,0
3688,0.00042219316453834217,0
1472,7.001984987471071e-06,0
8859,0.00020165498566219762,0
8143,0.0002901859630356587,0
681,0.00017640844255836343,0
6535,0.00017590717092281705,0
7646,0.00010039455845259581,0
1880,1.6395513244467605e-05,0
293,0.0002094190319415594,0
2742,6.499539234775792e-06,0
1366,0.00017704403212543174,0
3810,0.00027699490213246516,0
4865,7.136319896806658e-05,0
1300,0.00017718336543858835,0
7846,2.8332762844015823e-05,0
3548,0.00017643124653270338,0
8547,0.0004409741186137521,0
9547,0.00027493516084733125,0
4646,0.00017710239527151596,0
8008,3.713670939432952e-05,0
7898,0.00017707474805425704,0
3747,0.00017652356620424125,0
2756,0.00017649587363468454,0
9466,0.0003670269535768843,0
3716,0.00017772064997412584,0
7019,0.0001763876966179175,0
4552,0.00017738633701569863,0
7361,0.00011533480474490897,0
2270,0.00017674422508184276,0
2879,0.0001763846954809723,0
3319,0.00017752041637999629,0
3629,0.00017622520980232486,0
2536,0.00020941902349118157,0
4673,0.00017643364558148333,0
6685,0.00017722364080617216,0
7489,7.319845851627782e-05,0
8320,5.740151972888973e-05,0
7041,0.0002746630739119484,0
5125,0.00017660873219964984,0
8119,0.0004906308556701623,0
1647,4.2813046284226e-05,0
7866,0.00034980541274898496,0
209,0.0001782471800571772,0
4634,0.00017707056943730906,0
3147,0.0001767008686584329,0
516,0.00017769463029241087,0
6990,0.0004806531429791726,0
4762,0.0001773976311513783,0
1441,8.080040070080536e-06,0
1717,0.0002770068547659775,0
3269,0.00017669248525995483,0
3009,0.00017667182525887165,0
7313,2.2434069224026768e-05,0
2122,0.00023150180624108616,0
1473,2.915659861526146e-05,0
3079,0.00017879178909436196,0
732,0.00017975265366838142,0
9369,7.908578526020826e-05,0
741,0.0002034077495727571,0
6975,0.0001185049303425252,0
9421,0.0004538919246979761,0
4511,0.00018052977864046912,0
7316,0.0002794540929514643,0
3966,0.00017725131468646348,0
1535,0.00023550436677488963,0
4409,0.00017672773152424204,0
4665,0.00017690991917512726,0
4379,0.00017905602462739493,0
2573,7.948461124487884e-06,0
7649,0.00029596294201745795,0
5168,0.00017951681270903612,0
8488,4.6090384119128826e-05,0
5031,0.00017644080972726997,0
3659,0.00017696470549070705,0
481,0.00017810194222605527,0
5752,0.00018171903353155037,0
662,0.00017780836834523542,0
7954,6.142670914391318e-05,0
5286,0.00017699213319999647,0
952,0.00017787574438612018,0
4072,0.00017652577754052984,0
7065,0.00017923361502329607,0
5666,0.00017663001693654043,0
1682,0.0002901060950447433,0
6848,0.0001772855171460486,0
6918,0.0001912377740091438,0
7220,0.0004993211577601841,0
6373,0.00017748745881746323,0
449,0.0002785099841244753,0
5453,0.0001784701388743851,0
4003,0.00017836698512832883,0
7387,0.0003247682957048813,0
3140,0.00017626486319690185,0
2300,0.00017786139752723446,0
9081,2.3649891373836034e-05,0
5956,0.00017589324905426478,0
7768,0.00017792188311790543,0
498,0.00028995775873451427,0
5564,0.0001763618319419617,0
9492,6.790979208691472e-05,0
2111,0.0002784821329631251,0
6136,0.00017625834551483988,0
8948,0.00029274516531572114,0
7347,2.3931583646525937e-05,0
888,0.00017637239869557127,0
4141,0.00017870292552509608,0
8169,5.9821440699376394e-05,0
5233,0.0001793337066565245,0
7535,0.0003377807964092981,0
1126,0.00017756667871856433,0
546,0.00017748004036026996,0
4946,0.00017913206721109032,0
1839,0.0002832370484368156,0
6078,0.00017799088426847533,0
3998,0.0001766245365786049,0
2986,0.00017805591009370855,0
2851,6.0861737681637325e-05,0
7747,4.6297209205972676e-05,0
5144,0.00017692198857179462,0
4892,0.0001769026723703109,0
8250,5.716251347480153e-05,0
1149,0.00017725504903288108,0
8968,4.427896572823123e-05,0
8461,5.786122701051239e-05,0
761,0.00017657520231128038,0
2637,6.7172263184591535e-06,0
9319,2.62436162122944e-05,0
1743,0.00022605662029468989,0
2732,9.688192450979042e-05,0
744,0.00017731079403273737,0
4775,2.915659845932841e-05,0
6789,0.00017630986839090796,0
572,0.00017654651175448308,0
7175,0.00017766071137043088,0
9351,0.00038002841055479657,0
9582,0.00014581693206726978,0
5590,0.0001796762568331987,0
4153,0.00018001667451467563,0
9237,4.933818156975062e-05,0
8055,0.00037335714821448994,0
1580,7.832210496991308e-05,0
8228,0.00010291736270546811,0
1579,1.0701315005512883e-05,0
4826,0.0001745918987974729,0
9266,0.00022226777574441934,0
5408,0.0001765889066011842,0
2771,0.0002795727055960789,0
6251,0.00018124329925219766,0
6818,0.000390294284728895,0
6000,0.0001763511859687136,0
1808,8.080040070080536e-06,0
3952,0.00017648173790451996,0
3100,0.00017746061755210174,0
6664,0.00017713277447661466,0
5004,0.00017717003828084018,0
4185,0.00017632427838572365,0
3472,0.0001767864447736961,0
5942,0.00017658620505620003,0
9256,0.00010350690036574364,0
6201,0.00017702823557516625,0
7436,7.496115341324099e-05,0
3785,0.0001769700199343949,0
7632,5.3224551994938694e-05,0
8012,7.274833921187807e-06,0
5063,0.00017655908914162473,0
4211,0.00017674764574286835,0
2082,0.000523792367178367,0
9383,0.00026885986110567134,0
1491,0.00017638336210428268,0
4680,0.00017783801508617806,0
2903,6.505620525991092e-05,0
6883,0.0001772460951275304,0
4696,0.00017646196327698809,0
8966,0.00037990210663675265,0
4612,0.00017660948315131777,0
2904,0.00017350407666131887,0
8038,0.00047949391234383134,0
1499,0.0005485301124881404,0
4964,0.00017641132027208483,0
5178,0.00017763472056107034,0
369,0.00017718120052603477,0
5488,0.0001771108705020266,0
9546,0.0002031896304174025,0
8103,4.40758391069338e-05,0
641,0.00017682951735602552,0
4986,0.00017686576769234964,0
5998,0.0001765664930328894,0
9291,0.00011369463365002389,0
4281,0.00017804880801999294,0
890,0.00017686889601970765,0
5232,0.00017630970734295811,0
9597,5.744392631234283e-05,0
6749,0.00017636222980799802,0
3490,0.00017633651272675052,0
5649,0.00017815016656057788,0
8511,6.089239526265391e-05,0
6495,0.00018013060493846577,0
3488,0.00017716155175125415,0
5294,0.00017710515522198166,0
1033,0.0001770855659217143,0
5274,0.00017731950880159924,0
7720,4.4482368498980955e-05,0
445,1.6193276560319603e-05,0
5026,0.00015657763721080794,0
6581,0.00017973673053820908,0
5876,0.00017706391332238455,0
5190,0.00017791282821602925,0
5210,0.0001821484241064355,0
3103,0.00017654730849171312,0
3544,0.00017676263237139853,0
4194,0.00017792834183998204,0
8144,9.807109595953284e-05,0
6580,0.00017681026942686866,0
7627,2.166353182330761e-05,0
5142,0.00017775092219124875,0
6679,0.00017697907262547563,0
567,0.00017845086207886524,0
1954,0.00017706722678615753,0
3901,5.0460197905111964e-05,0
1599,6.959563871016101e-06,0
8564,4.821744471737987e-05,0
4694,0.00017718272247286356,0
6534,0.00017741244221237487,0
4044,0.00017640461145315283,0
799,0.0002261657490607119,0
8386,0.00017554083495423858,0
5010,0.0001790393175540221,0
3371,0.00017322240388596238,0
9120,5.960459423960258e-05,0
1849,0.0009038559552660031,0
6314,0.00017686344486612208,0
1988,6.938493149300351e-06,0
5842,0.00017690164475660879,0
3955,0.00017778450146302828,0
2350,0.000176484892527526,0
5531,0.00017701782227042473,0
5559,0.00017671995629768336,0
2439,0.0001888710372348361,0
8371,0.0001781633910456432,0
3494,0.00017755701958123773,0
1871,0.00017646176092496135,0
2946,0.00017682208551038722,0
2058,0.0001763737263267137,0
5740,0.00017699743472552725,0
4008,0.00018134557985919502,0
7573,3.7367690663356926e-05,0
1119,0.00017830730625091303,0
1697,0.00017717260411915457,0
4274,0.0001752406298886923,0
3669,0.0001764290954323376,0
2091,0.00017767957634386307,0
5538,0.0001773748751818475,0
7955,6.205421440622304e-05,0
7491,0.0001086608895777236,0
2554,6.119921125389245e-05,0
1399,0.00017809625795754298,0
8592,0.00010993116922157953,0
6159,0.00017689084419679582,0
6508,0.0004274685447704819,0
7713,3.321514593551519e-05,0
1796,2.9156598418294867e-05,0
257,7.000241065238872e-06,0
3744,0.00017715686735665306,0
7429,8.787260486379336e-05,0
5733,0.0001769292187083059,0
3047,0.0001775971030281523,0
1077,0.00027761891146506936,0
2323,0.00017650211736548954,0
1582,0.00046308304382518164,0
3525,0.00017649372189378624,0
798,0.00022566930616437078,0
1885,6.959563871016101e-06,0
1138,0.0001772982184709398,0
8937,0.0001951970243875254,0
3593,0.0001768261530043647,0
4555,0.00017670437636347928,0
2931,0.00017715673903879648,0
1882,0.00020941905430928094,0
5569,0.00017654938588644811,0
3557,0.00017766349493873355,0
646,0.00017640543406446306,0
5113,0.00017860817681091806,0
6304,0.00017641290039140537,0
8411,6.109704471385384e-05,0
2588,2.9156598656297952e-05,0
6036,0.0001769236740705882,0
1367,0.00017656498672788165,0
3076,0.0001779847795137355,0
7771,2.6113894801122516e-05,0
6140,0.0004299832321333765,0
8798,6.138494393527992e-05,0
2893,0.00017650354910898422,0
1038,0.00017687332866205723,0
6185,0.00017820330733561837,0
4061,0.0001783467339916065,0
7973,4.319671515300381e-05,0
6996,8.293814748525961e-05,0
3249,0.00017632545380058057,0
4292,0.00017837969956315726,0
3878,0.00017636524466041484,0
4516,0.00017649027255920905,0
4810,0.00017689299568111156,0
5108,0.00017756948394093947,0
5496,0.00017654040517564804,0
4839,5.8479105434112016e-05,0
6310,0.00017725801255164504,0
6466,0.00017661443069311484,0
819,6.142334538210502e-05,0
1251,2.9156598656297952e-05,0
4395,0.00017638437412726766,0
1533,2.9156598418294867e-05,0
3382,0.00017665541757061845,0
4065,0.00017641239512842434,0
7782,0.00013972876774291301,0
3172,0.00017640784876119095,0
7375,6.881054625042727e-05,0
3133,0.00017713107645960982,0
2143,0.00020321633119945375,0
3782,0.00017878040503122285,0
4075,0.00017678175656227907,0
8865,4.200228569473713e-05,0
1480,0.00017716862559894492,0
9243,2.9529468957454678e-05,0
2873,0.0001762936288746896,0
3309,0.00017796949365239765,0
7508,5.8427427587899076e-05,0
5160,0.00017640097097827966,0
2595,0.00017652380410042342,0
3007,0.00017723753717724072,0
805,0.00022664386931777044,0
2088,2.9156598418294867e-05,0
4909,0.0001779917058092276,0
1586,0.00010880205425142981,0
6303,0.00017710266841685995,0
2427,0.00017675851335950755,0
4972,0.00017720964087637498,0
4776,2.9156598418294867e-05,0
8191,0.0001289962809877551,0
9035,0.00032361009490237936,0
6423,0.00017657707525573372,0
1895,0.0005497641872129844,0
2583,7.000241065238872e-06,0
5243,0.00017666535844679075,0
8151,0.0001898647672363578,0
9074,0.00034764052485372876,0
3989,0.0001765208963802433,0
8579,0.00029699201719155503,0
4467,0.00017694235004980043,0
1271,0.00017722532967032255,0
322,0.0001945185662609576,0
3277,0.00017787614361239958,0
6725,0.00018006171203994103,0
6531,0.00017644208284875297,0
8576,4.706203659292957e-05,0
1296,7.044686163485839e-06,0
8792,0.00013084909832684313,0
1350,0.00022591126551058785,0
4940,0.00017718133420945362,0
1449,0.0005965612748068765,0
7641,0.00017848775431048822,0
4802,0.0001762761752208328,0
5849,0.00030826056001652895,0
439,0.00017673735815107236,0
9588,4.638881450238628e-05,0
7959,0.00020310711564912591,0
8718,0.0003870397955800353,0
5021,0.00017859841687661854,0
5047,0.00017742894349475927,0
7470,3.425997740987749e-05,0
981,0.00017697921604560983,0
2675,0.00017753232449350606,0
524,0.00017719137853711053,0
6460,0.00017725145839050664,0
3125,0.00017902779972531023,0
3376,0.00017659586184731152,0
3189,0.00017768695386461916,0
1066,0.0001763026206317067,0
7605,0.0003197464428743846,0
9315,0.0003192830940545088,0
5159,0.00017567458800904113,0
2455,0.00017675624920284564,0
6324,0.0001762964030025669,0
3158,0.00017638033860728882,0
1843,2.9156598418294867e-05,0
603,0.0001770711130926257,0
5001,0.0001770524265070886,0
5331,0.00017926382043911528,0
1483,6.937843652679481e-06,0
248,2.915659850651774e-05,0
4691,0.00018286441890269744,0
5788,0.00018096672983814973,0
7234,5.226918322983765e-05,0
1892,9.144598720707804e-05,0
3740,0.0001764513430843106,0
3192,0.0001768492143592889,0
9217,0.00013063445169333353,0
6360,0.0001764855962721332,0
5679,0.00017665968550148854,0
6183,0.00017822315879941907,0
2969,0.00017896647601153801,0
8677,3.0336043867722862e-05,0
9462,6.9686492181064594e-06,0
2784,0.00017701141443100002,0
2335,0.0001764499424075702,0
1659,8.080040070080536e-06,0
1946,6.958877792870636e-06,0
6709,0.00017674193929645304,0
4192,0.00017983226864322425,0
2515,0.00017716228417420985,0
4296,0.00017640471842802875,0
938,0.00017651116016536615,0
3825,0.00017696261444764442,0
5069,0.00017672206458133519,0
8444,2.5693544451557e-05,0
1637,0.00017652167051312518,0
8621,0.00022216671975009938,0
8952,2.4425433346089634e-05,0
5033,0.0001882230866816302,0
5486,0.0001788106722447781,0
8837,8.259552602204225e-05,0
8426,7.088534563344635e-05,0
3085,0.00017686540424622778,0
7351,7.985850521894377e-05,0
3128,0.00017640665689977938,0
6302,0.0001771694428895601,0
2740,0.0005623343488710367,0
5273,0.00017681116372188053,0
6398,0.00017794971776350358,0
6876,0.00017655211880291272,0
3307,0.0001801150603573678,0
6196,0.00017644762861307675,0
9179,2.3888031645347406e-05,0
3241,0.00017726481522461858,0
1041,0.0001772553867589519,0
2179,6.953693726619989e-06,0
6048,0.00017796085966228313,0
6110,0.0001764081979019997,0
5606,0.0001772898669830312,0
7520,2.6298659886039205e-05,0
9082,0.00011075719772599868,0
7766,0.00010745506281083716,0
8173,5.499777912360462e-05,0
2615,6.329674458442868e-05,0
2260,0.00017698869763878866,0
5520,0.00017690473850830345,0
2237,0.00017666123296984371,0
5620,0.00017649485312101106,0
905,0.0001767253654552334,0
8334,2.1935931938655474e-05,0
5075,0.00017901066189088632,0
8540,4.707558574749338e-05,0
2158,0.0002817957589054486,0
8251,0.0003798606923487507,0
748,0.00017707650403830087,0
3390,0.00017637811098588962,0
6278,0.000174946487017022,0
3484,0.00017621695195619297,0
244,0.00017754411660874975,0
2413,0.00017649292492359062,0
5658,0.00017685756205673478,0
8741,0.00017863887167793053,0
2167,0.00020321633119945375,0
9339,0.0002784452054885153,0
9480,0.00018757270959449197,0
5268,0.00017673849753622073,0
7883,0.00010777252756717764,0
4375,0.00017716600152286382,0
7922,7.928082112394121e-05,0
784,0.00018764977084714875,0
2891,0.0001762365181671723,0
919,0.00017654677366311304,0
5989,0.00017634724818530787,0
7574,3.959472325328115e-05,0
2256,0.0005230059372541907,0
3438,0.00017672975286739363,0
4613,0.00018025271869322813,0
150,0.0001771061006583812,0
9305,0.0001210191582091208,0
1429,7.0729051031631056e-06,0
9436,5.906708523588265e-05,0
2283,0.00017734977751402589,0
5768,0.00017641177367398676,0
6248,0.00017822867645515069,0
5431,0.0001786113071367519,0
8923,0.00048190716483986285,0
4020,0.00017696898674886543,0
5167,0.00017823373701664864,0
893,0.00017656820396539885,0
9174,0.0002982029925404625,0
2423,0.0001780329745123482,0
3364,0.00017837936232099227,0
8101,0.00048153206798852216,0
3333,0.00017737318499385033,0
1484,0.000499730461723324,0
7490,6.49837623657801e-05,0
1638,0.0001787103992630177,0
7136,0.00027371745779874816,0
3357,0.00017666073072691185,0
8803,0.00011696576147852191,0
6379,0.00017737835934599085,0
6280,0.00017732295178736617,0
5083,0.0001792461962489186,0
7772,2.5510437533644208e-05,0
5459,0.00017649163077725297,0
5891,0.0001770645261966836,0
4549,0.00018062744375539876,0
3372,0.00017648920121650052,0
3873,3.512578931088443e-05,0
1131,0.000177250230987201,0
4627,0.00017670426346576434,0
2120,0.00022588705294905486,0
2401,0.00017720075980233105,0
7303,0.0001771141274250687,0
4457,0.000176398767127727,0
8514,0.0002297423963010343,0
7213,0.00017670408362899142,0
2926,0.0001769922184195632,0
1335,0.00017890600987954052,0
3139,0.00017730427595700376,0
5472,0.0001765314307547288,0
4942,0.00017656228598123992,0
9493,8.004274465464837e-05,0
5292,0.00017620297361793175,0
6255,0.0001784834204133652,0
1654,2.915659845932841e-05,0
8329,0.0003282548784278339,0
7180,0.00017836812428339899,0
7928,0.00012864144455329847,0
628,0.00017685272265658124,0
3233,0.00017659928253780697,0
3845,0.00017743637650655025,0
4056,0.0001765774343469705,0
1161,0.00017772294283717853,0
1748,0.000227918790486189,0
8053,0.00011114584629243402,0
3208,0.0001768639193297231,0
3418,0.0001773781476440602,0
1799,0.0002518109875033175,0
3171,0.00017674995091575906,0
337,0.000176524159184174,0
3578,0.00017658412695380953,0
9551,0.0002225853206620857,0
7589,6.715615582441555e-05,0
6673,0.0001763971953222742,0
6528,0.0001764748537252768,0
7015,0.00017929112717686367,0
5656,0.000179729206224803,0
4561,0.00017647020664147037,0
4844,0.00017736697930449187,0
9452,0.00010202910048633222,0
2464,0.0001767444722863972,0
9353,4.437404241110238e-05,0
3527,0.00017833022430302888,0
188,7.0644840773485545e-06,0
6025,0.00017597222473606265,0
2738,5.226767636975817e-06,0
797,0.00022772126821015229,0
2415,0.0001767548005628385,0
5316,0.0004055016368342464,0
5948,0.00017977886146880453,0
6939,0.0001770174951996256,0
4743,0.00017708048148810961,0
7140,0.00030020534639522636,0
1248,0.00017665895903164346,0
7882,2.219622861082799e-05,0
192,0.00022855609542046627,0
7572,3.078036456055719e-05,0
9533,0.00029825677432900483,0
2752,0.0001763897491459331,0
9544,2.606689682934914e-05,0
8927,6.142261501039749e-05,0
4147,0.00017628536984852023,0
663,0.00017668796441185517,0
8451,7.425217113102688e-05,0
6692,0.00017763956815539786,0
3388,0.00017643079939129848,0
1087,0.00017680181177162405,0
3773,0.0001769495602473468,0
2454,0.00017676396617036664,0
1778,5.544494431461227e-06,0
2514,0.00017736556178462538,0
4723,0.00017684530326385865,0
5244,0.0001777320986249428,0
5417,1.0210162644686582e-05,0
8739,4.388663596942008e-05,0
3019,0.0001770176233598302,0
4996,0.00017792046153646514,0
5198,0.0001769771544379478,0
8460,2.5526223542843537e-05,0
7607,2.5890422245545218e-05,0
1004,0.00017630101806064217,0
8535,0.00021279792838086326,0
4701,0.0001768928049195508,0
1379,0.00017682199880162097,0
5248,0.00017657280458316323,0
9458,5.737255822468369e-05,0
774,0.00017750454894491056,0
7324,0.0001654893037968138,0
746,0.00017809337974911151,0
8905,0.00020316673542263434,0
1572,0.00022446771340404429,0
6822,0.00039553966544322584,0
7820,6.771538078240802e-05,0
4819,0.00017683122837919922,0
1130,0.00017661751157381787,0
2055,0.00017672835612616495,0
3974,0.00018017909362463009,0
4871,0.00017795735181379716,0
8898,0.00037953006933490364,0
5364,0.00017715155864019377,0
7443,0.00017390106702325849,0
7072,0.00017738894684250862,0
1446,7.028319808612041e-06,0
1024,0.00017787857880084164,0
920,0.00017738247015560026,0
2857,0.0002890574741972947,0
6968,2.915659850651774e-05,0
2636,0.0001774795941247574,0
8264,7.279170370121736e-06,0
1982,2.9156598459328402e-05,0
2895,0.00018274385382509287,0
1980,6.938019294399438e-06,0
6843,0.00017730719923961878,0
3734,0.00017735954218294346,0
5199,0.00017689176203260708,0
3087,0.0001770915341326361,0
6858,0.00017757492253236214,0
7536,4.537434600282585e-05,0
7149,0.00027271625016309347,0
1578,7.742207977698551e-06,0
8197,3.278034858930384e-05,0
7529,2.5897384612637792e-05,0
7061,0.00017680749561118996,0
806,0.00017721305373908074,0
8014,0.0002888652365988876,0
5715,0.0001776843006088785,0
6215,0.00017646958016172273,0
6741,0.00017677295481201912,0
3643,0.00017693134174689895,0
8092,0.00019410401605929507,0
7170,0.00017726355946241228,0
229,0.0003202827595081368,0
7288,0.0001765824212779067,0
1692,0.00017648100080985038,0
4583,0.00017675269991841009,0
1294,0.00010076068847640111,0
2024,5.9795793239914054e-06,0
6906,0.00017767124445054803,0
5854,0.000274790366313668,0
878,0.00017662604592900166,0
8765,0.00020321633119945375,0
368,0.00017835942981286743,0
4399,0.00017685973904373742,0
421,0.0002258091905869514,0
8874,2.7846612397538252e-05,0
537,0.0001772586531773054,0
7240,0.000188140528026934,0
7368,0.00017751384596074977,0
8047,0.00016884920417724713,0
4157,0.00017675195846285013,0
5674,0.00017775436948369895,0
3729,0.00017655373315807237,0
8724,0.00012867417291491726,0
3237,0.00017653903134261256,0
167,0.0001765390692757414,0
8900,4.3420196537252924e-05,0
7804,3.13396143207308e-05,0
6141,0.0001780854245283651,0
6850,0.00017689460508980823,0
1503,8.899121570403542e-05,0
6659,0.00017704164600766838,0
2967,0.00017716233039542247,0
4853,0.00017630782744117981,0
3521,0.00017739773035671378,0
6533,0.0001776195362286905,0
3721,0.0001794684445380971,0
8610,5.7409698647815224e-05,0
3029,0.00017657139861345113,0
2688,0.0001774010181640301,0
3581,0.00017778258965388567,0
514,0.0001764343774580565,0
5802,0.00017728529895371376,0
1129,0.00017740699343195526,0
442,0.00017708397353983712,0
4528,0.00017663731544376946,0
3949,0.0001765356959272803,0
758,0.00017802009742952686,0
218,6.985519812723815e-06,0
5428,0.00017674613298556237,0
1018,0.00017635640169041077,0
